permit_id,property_name,municipal_case_id,publication_date,municipality,permit_type_num,permit_type,longitude,latitude
137869,LILLA JORDBERGA 7:1,K825619/25,2025-11-04,Trelleborg,0,Bygglov,13.388703786409819,55.4103138263409
137880,ERIKSTORP 4:26,K825528/25,2025-11-04,Båstad,0,Bygglov,12.823498317173549,56.43392671857561
141678,FISKMÅSEN 13,K888280/25,2025-11-25,Båstad,0,Bygglov,12.826227717929417,56.43652555677626
137885,KRAPPERUP 14:153,K825766/25,2025-11-04,Höganäs,0,Bygglov,12.57370925855033,56.275627594959886
139515,ANTON CORTMEIJER 2,K850285/25,2025-11-12,Kristianstad,0,Bygglov,14.160413510090596,56.05500350127349
137893,SKÖLDBAGGEN 6,K825735/25,2025-11-04,Kristianstad,0,Bygglov,14.150368192921514,56.009344681449555
141524,HÄNGRÄNNAN 6,K887887/25,2025-11-25,Kristianstad,0,Bygglov,14.112831524440221,56.00608389718192
140428,VÄ 157:12,K866558/25,2025-11-18,Kristianstad,0,Bygglov,14.098845799763998,56.00130880446661
140302,NÄSBY 35:47,K866708/25,2025-11-18,Kristianstad,0,Bygglov,14.122792788914271,56.070592062813894
140590,HÄRLÖV 50:25,K870507/25,2025-11-19,Kristianstad,0,Bygglov,14.136167803118306,56.030133524248676
141385,KRISTIANSTAD 4:21,K884082/25,2025-11-24,Kristianstad,0,Bygglov,14.153077337476942,56.02774273907697
140422,SLÄPVAGNEN 2,K866542/25,2025-11-18,Kristianstad,2,Marklov,14.15226123643958,56.02012576227603
137916,MORKULLAN 10,K825736/25,2025-11-04,Kristianstad,0,Bygglov,14.151426792144775,56.0511728922526
141878,LOKOMOBILEN 1,K891237/25,2025-11-26,Malmö,0,Bygglov,12.933312441851642,55.52538557310362
142428,RAPSFÄLTET 2,K901017/25,2025-11-28,Malmö,0,Bygglov,12.948729451497396,55.56555658976237
138231,FINGERSVAMPEN 9,K828180/25,2025-11-05,Malmö,0,Bygglov,12.959514093399047,55.57803802490234
142067,HERMOD 1,K896659/25,2025-11-27,Malmö,0,Bygglov,12.977452278137207,55.56186718410916
139175,LIMHAMN 154:307,K845967/25,2025-11-11,Malmö,2,Marklov,12.930774061141475,55.57576987974105
138643,VÄRDSHUSET 2,K838044/25,2025-11-07,Malmö,0,Bygglov,12.97656192779541,55.563391876220706
139919,GYLFE 6,K859100/25,2025-11-14,Malmö,0,Bygglov,12.998830839207297,55.548956745549255
139458,STENBÄRET 8,K850177/25,2025-11-12,Malmö,0,Bygglov,12.957038402557373,55.576250076293945
138689,KLAGSHAMN 16:94,K837914/25,2025-11-07,Malmö,0,Bygglov,12.92746410369873,55.53546676635742
139232,BLÄCKHORNET 1,K846602/25,2025-11-11,Malmö,0,Bygglov,12.970313262939452,55.560184478759766
