permit_id,property_name,municipal_case_id,publication_date,municipality,permit_type_num,permit_type,longitude,latitude
137593,SICKLAÖN 387:1,K821874/25,2025-11-03,Nacka,0,Bygglov,18.17378666526393,59.310100053486075
137603,SÄLEN 2,K821890/25,2025-11-03,Täby,2,Marklov,18.06457405090332,59.44383972167969
137611,Dalen 15,K822092/25,2025-11-03,Stockholm,0,Bygglov,18.09584444219416,59.288521159778945
137614,KORNKNARREN 4,K821906/25,2025-11-03,Sundbyberg,0,Bygglov,17.954171180725098,59.37224626541138
137622,Sätra 2:1,K822147/25,2025-11-03,Stockholm,0,Bygglov,17.93692741309083,59.28949735849631
137623,SKOLAN 11,K822178/25,2025-11-03,Danderyd,0,Bygglov,18.0452561378479,59.38707701365153
137635,Vinsta 5:1,K822176/25,2025-11-03,Stockholm,0,Bygglov,17.849962748534292,59.37450890507258
137656,Lysningsvisiten 4,K821988/25,2025-11-03,Stockholm,0,Bygglov,17.88850736618042,59.37520933151245
137662,Krubban 18,K822015/25,2025-11-03,Stockholm,0,Bygglov,18.088826656341553,59.334726651509605
137666,SICKLAÖN 37:84,K822040/25,2025-11-03,Nacka,0,Bygglov,18.121585726737976,59.31533703804016
137670,Bangården 1,K822123/25,2025-11-03,Stockholm,0,Bygglov,18.031129201253254,59.311429023742676
137672,Linaberg 11,K822138/25,2025-11-03,Stockholm,0,Bygglov,17.952714573253285,59.363767797296696
137680,ELDHAVET 1,K822027/25,2025-11-03,Sollentuna,0,Bygglov,17.97516320881091,59.464707023219056
137682,ETSNINGEN 10,K822053/25,2025-11-03,Sollentuna,0,Bygglov,17.95718224843343,59.4424934387207
137704,LIDINGÖ 4:349,K821998/25,2025-11-03,Lidingö,0,Bygglov,18.104951313563756,59.376844133649556
137705,MOTORN 1,K822013/25,2025-11-03,Huddinge,0,Bygglov,18.143213272094727,59.222975413004555
137711,TIMMERHUGGAREN 1,K822250/25,2025-11-03,Danderyd,0,Bygglov,18.050111134847004,59.39510186513265
137723,REPSLAGAREBANAN 1,K821999/25,2025-11-03,Lidingö,0,Bygglov,18.133086613246373,59.362860699089204
137737,GLÄNTAN 7,K822518/25,2025-11-03,Lidingö,0,Bygglov,18.178558667500813,59.37121264139811
137754,HÖGMORA 2:23,K822159/25,2025-11-03,Huddinge,2,Marklov,18.053999312380526,59.24287211641352
137757,Norrmalm 2:63,K822162/25,2025-11-03,Stockholm,0,Bygglov,18.071830043425926,59.33374991783729
137761,Svedmyra 1:1,K822077/25,2025-11-03,Stockholm,0,Bygglov,18.066826248168944,59.27389984130859
137770,Polstjärnan 2,K822110/25,2025-11-03,Stockholm,0,Bygglov,18.053781032562256,59.34404706954956
137835,SICKLAÖN 78:1,K825496/25,2025-11-04,Nacka,0,Bygglov,18.111931446620396,59.310386875697546
137836,SICKLAÖN 75:3,K825504/25,2025-11-04,Nacka,0,Bygglov,18.196925964963388,59.31397949461918
137860,SOLVENTILEN 1,K825923/25,2025-11-04,Lidingö,0,Bygglov,18.15563201904297,59.34316787719727
137862,MYSKMADRAN 4,K825926/25,2025-11-04,Lidingö,0,Bygglov,18.167563332451714,59.34305402967665
137863,TULLINGE 19:282,K825604/25,2025-11-04,Botkyrka,0,Bygglov,17.905827534576094,59.22013985118441
137864,VINTERGÄCKEN 2,K825604/25,2025-11-04,Botkyrka,0,Bygglov,17.92186164855957,59.2167603628976
137865,VINTERGÄCKEN 8,K825604/25,2025-11-04,Botkyrka,0,Bygglov,17.92263189951579,59.216253916422524
137866,VINTERGÄCKEN 3,K825604/25,2025-11-04,Botkyrka,0,Bygglov,17.922650146484376,59.216765594482425
137867,VINTERGÄCKEN 1,K825604/25,2025-11-04,Botkyrka,0,Bygglov,17.92189621925354,59.21627855300903
137868,TULLINGE 18:252,K825604/25,2025-11-04,Botkyrka,0,Bygglov,17.92179997762044,59.21612294514974
137884,KORNKNARREN 7,K825763/25,2025-11-04,Sundbyberg,0,Bygglov,17.953988393147785,59.3717295328776
137926,ORREN 30,K825832/25,2025-11-04,Danderyd,0,Bygglov,18.04621327718099,59.43268356323242
137952,LIDINGÖ 10:564,K825928/25,2025-11-04,Lidingö,0,Bygglov,18.15123963356018,59.356635093688965
137985,JAKOBSBERG 16:2,K825492/25,2025-11-04,Järfälla,0,Bygglov,17.845713085598415,59.42354753282335
138003,SPENATEN 1,K825902/25,2025-11-04,Solna,0,Bygglov,17.98351510365804,59.351219214645084
138040,Harvpinnen 12,K828633/25,2025-11-05,Stockholm,0,Bygglov,18.07960777282715,59.30892791748047
138047,ACKUMULATORN 1,K828173/25,2025-11-05,Huddinge,0,Bygglov,17.956486041729267,59.220075167142426
138055,Djurgården 1:35,K828591/25,2025-11-05,Stockholm,0,Bygglov,18.096919643345164,59.32335913359229
138076,GEODIMETERN 5,K828212/25,2025-11-05,Lidingö,0,Bygglov,18.159360122680663,59.34320220947266
138084,HUMLAN 14,K828375/25,2025-11-05,Sundbyberg,0,Bygglov,17.95684504508972,59.370267391204834
138086,MELLANBERG 7,K828276/25,2025-11-05,Botkyrka,0,Bygglov,17.905703438652885,59.22197045220269
138098,Kopparn 10,K828613/25,2025-11-05,Stockholm,0,Bygglov,18.089945983886718,59.31353530883789
138103,Roslagsbanan 1,K828647/25,2025-11-05,Stockholm,0,Bygglov,18.066041946411133,59.347838719685875
138107,Akalla 4:1,K828495/25,2025-11-05,Stockholm,0,Bygglov,17.911022989373457,59.416881360505755
138121,POSTILJONEN 6,K828678/25,2025-11-05,Danderyd,0,Bygglov,18.03685580359565,59.39799851311578
138123,SUNDBYBERG 2:22,K828461/25,2025-11-05,Sundbyberg,0,Bygglov,17.949569665609193,59.37084265230259
138131,Mimer 5,K828524/25,2025-11-05,Stockholm,0,Bygglov,18.049680590629578,59.3470983505249
138150,GRIMSTA 28:8,K828129/25,2025-11-05,Upplands väsby,0,Bygglov,17.9547860622406,59.49605083465576
138176,ÄLTA 69:1,K828056/25,2025-11-05,Nacka,0,Bygglov,18.178888834439793,59.2565356034499
138211,FEMÖRINGEN 1,K828324/25,2025-11-05,Solna,0,Bygglov,18.00903010368347,59.37898302078247
138220,Vallflickan 4,K828121/25,2025-11-05,Stockholm,1,Rivningslov,18.02917562212263,59.25623321533203
138222,Kålroten 3,K828143/25,2025-11-05,Stockholm,0,Bygglov,18.08255805969238,59.31186752319336
138248,VENDELSÖ 3:2204,K828229/25,2025-11-05,Haninge,0,Bygglov,18.179981904871322,59.20327467076919
138255,Don Carlos 8,K828209/25,2025-11-05,Stockholm,0,Bygglov,17.8543758392334,59.37874145507813
138300,Ledarö 3,K833944/25,2025-11-06,Stockholm,0,Bygglov,18.092375403956364,59.24702674464176
138301,Riksskattmästaren 52,K833738/25,2025-11-06,Stockholm,0,Bygglov,18.117652546275746,59.27186480435458
138307,Ulvsunda 1:1,K833860/25,2025-11-06,Stockholm,0,Bygglov,17.941941833496095,59.33416061401367
138311,Konsumenten 3,K833821/25,2025-11-06,Stockholm,0,Bygglov,18.00808879307338,59.27057211739676
138315,Läraren 7,K833998/25,2025-11-06,Stockholm,0,Bygglov,18.05208614894322,59.33570752825056
138317,Ässjan 2,K833870/25,2025-11-06,Stockholm,0,Bygglov,18.040258407592773,59.34551175435384
138322,Kåkenhusen 40,K833911/25,2025-11-06,Stockholm,0,Bygglov,18.070012664794923,59.3365535736084
138323,Akalla 4:8,K833953/25,2025-11-06,Stockholm,0,Bygglov,17.918858289718628,59.42026329040527
138326,Tönsberg 2,K833915/25,2025-11-06,Stockholm,0,Bygglov,17.933685970306396,59.40808258056641
138328,Halden 3,K833939/25,2025-11-06,Stockholm,0,Bygglov,17.931070861816405,59.4059016418457
138342,Kungsholmen 1:38,K833851/25,2025-11-06,Stockholm,0,Bygglov,18.031018342121993,59.33208945246026
138344,Väktaren 35,K833880/25,2025-11-06,Stockholm,0,Bygglov,18.030627822875978,59.33245742797852
138345,Bergen 1,K833930/25,2025-11-06,Stockholm,0,Bygglov,17.929165115356444,59.40858001708985
138349,Stävholmen 20,K833627/25,2025-11-06,Stockholm,0,Bygglov,17.900454711914062,59.27010726928711
138350,Glasbruket 3,K833638/25,2025-11-06,Stockholm,0,Bygglov,18.051340738932293,59.327485190497505
138351,Kolding 4,K833639/25,2025-11-06,Stockholm,0,Bygglov,17.948970703851607,59.39589545840309
138354,Proppen 5,K833660/25,2025-11-06,Stockholm,0,Bygglov,18.089856910705567,59.30254135131836
138355,Pokalen 7,K833663/25,2025-11-06,Stockholm,0,Bygglov,18.032814025878906,59.343379974365234
138356,Köksfläkten 4,K833672/25,2025-11-06,Stockholm,0,Bygglov,18.00356376171112,59.32327699661255
138358,Vasastaden 1:16,K833683/25,2025-11-06,Stockholm,0,Bygglov,18.025985197587445,59.34348354917584
138359,Bygeln 4,K833373/25,2025-11-06,Stockholm,0,Bygglov,18.025008243063223,59.257352248482086
138361,Fraktsedeln 4,K833727/25,2025-11-06,Stockholm,0,Bygglov,17.88564133644104,59.36438512802124
138363,Konsthallen 15,K833384/25,2025-11-06,Stockholm,0,Bygglov,18.096778869628906,59.32472801208496
138364,Ladugårdsgärdet 1:8,K833406/25,2025-11-06,Stockholm,0,Bygglov,18.09845796441447,59.34383731715107
138366,GUNNARBO 2,K833710/25,2025-11-06,Solna,0,Bygglov,17.998684883117676,59.38085052490234
138370,Norra Djurgården 1:1,K833418/25,2025-11-06,Stockholm,0,Bygglov,18.1173671219084,59.33360709084405
138380,Enskede Gård 1:1,K833740/25,2025-11-06,Stockholm,0,Bygglov,18.086138407389324,59.278303146362305
138391,Tjället 10,K833467/25,2025-11-06,Stockholm,0,Bygglov,18.013742752075196,59.33821411132813
138395,Håkan 1,K833485/25,2025-11-06,Stockholm,0,Bygglov,17.919994690838983,59.37550914988798
138396,Masken 50,K833495/25,2025-11-06,Stockholm,0,Bygglov,18.081578850746155,59.3077507019043
138398,ÄLTA 30:101,K833875/25,2025-11-06,Nacka,0,Bygglov,18.195388793945312,59.25751575670744
138399,Skeppsholmen 1:1,K833524/25,2025-11-06,Stockholm,0,Bygglov,18.082932456595,59.3265383986176
138400,Pontonjärkasern 10,K833526/25,2025-11-06,Stockholm,0,Bygglov,18.035164303249783,59.32965977986654
138421,VADAREN 9,K833979/25,2025-11-06,Huddinge,0,Bygglov,17.95354390144348,59.27246570587158
138430,Antonius 17,K833338/25,2025-11-06,Stockholm,0,Bygglov,17.903629938761394,59.367088317871094
138433,KÖKET 19,K833552/25,2025-11-06,Täby,0,Bygglov,18.094628143310548,59.45069808959961
138447,Kontrolluret 3,K833427/25,2025-11-06,Stockholm,0,Bygglov,17.996926069259644,59.29719352722168
138449,Enen 25,K833444/25,2025-11-06,Stockholm,0,Bygglov,18.003807544708252,59.30132427215576
138452,Övernattningen 3,K833460/25,2025-11-06,Stockholm,0,Bygglov,17.953907860649956,59.28693771362305
138453,MAGISTERN 21,K833420/25,2025-11-06,Huddinge,0,Bygglov,17.95646438598633,59.26059265136719
138454,VÄSTAN 1,K833445/25,2025-11-06,Solna,0,Bygglov,18.032831736973353,59.382459368024556
138456,LÄDERSÄTTRA 3:1,K833268/25,2025-11-06,Järfälla,0,Bygglov,17.81299082438151,59.45252545674642
138461,Staren 8,K833506/25,2025-11-06,Stockholm,0,Bygglov,18.056466420491535,59.35059356689453
138462,Linaberg 22,K833668/25,2025-11-06,Stockholm,0,Bygglov,17.953787922859192,59.36291694641113
138463,Hälsingerunan 1,K833670/25,2025-11-06,Stockholm,0,Bygglov,17.898514641655815,59.350768619113495
138464,Farsta 2:1,K833676/25,2025-11-06,Stockholm,0,Bygglov,18.09352403512099,59.24792049777123
