permit_id,property_name,municipal_case_id,publication_date,municipality_permit,permit_type_num,permit_type,longitude,latitude,municipality_clean,municipality_demo,total_population,inrikes_fodda,utrikes_fodda,total_dwellings,mean_income_sek,foreign_born_pct,hyresrätt_share,bostadsrätt_share,äganderätt_share,rental_share,owner_share,simpson_index,shannon_index,fractionalization,hhi
138498,FOLKSKOLAN 15,K833846/25,2025-11-06,Mark,0,Bygglov,12.689176852886494,57.50633386465219,Mark,Mark,35287.0,30436.0,4851.0,16237.0,245582.03587723523,0.1374727236659393,0.3144669581819301,0.0661452238714047,0.6192646424832173,0.3144669581819301,0.6854098663546222,0.23714794782761528,0.4003490862010784,0.23714794782761528,0.7628520521723847
138507,ÄLVRINGEN 6,K833909/25,2025-11-06,Jönköping,0,Bygglov,14.190958653177534,57.7601204599653,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
138508,PÄRLAN 10,K833997/25,2025-11-06,Alingsås,0,Bygglov,12.53565720149449,57.93051256452288,Alingsås,Alingsås,42382.0,37170.0,5212.0,20019.0,274516.9977820773,0.1229767354065405,0.3758929017433438,0.1739347619761226,0.4501223837354513,0.3758929017433438,0.624057145711574,0.21570691591058044,0.37281426928447275,0.21570691591058044,0.7842930840894196
138510,JÄGMÄSTAREN 81,K833441/25,2025-11-06,Skövde,0,Bygglov,13.82096451979417,58.37183116032527,Skövde,Skövde,57763.0,48085.0,9678.0,29562.0,275593.0474525215,0.1675466994442809,0.4455381909207767,0.1905825045666733,0.3638793045125499,0.4455381909207767,0.5544618090792234,0.27894960589921736,0.45197478284996784,0.27894960589921736,0.7210503941007826
138517,Chile 2,K833614/25,2025-11-06,Ulricehamn,0,Bygglov,13.411328315734863,57.79283417595757,Ulricehamn,Ulricehamn,25087.0,21606.0,3481.0,11795.0,244232.18399968112,0.138757125204289,0.3264942772361169,0.1029249682068673,0.5704959728698601,0.3264942772361169,0.6734209410767275,0.23900717081866052,0.40270087592725157,0.23900717081866052,0.7609928291813395
138522,STJÄLKASKOGEN 1:292,K833647/25,2025-11-06,Götene,0,Bygglov,13.451683203379313,58.516523361206055,Götene,Götene,13218.0,11654.0,1564.0,6290.0,231678.0980481162,0.1183234982599485,0.2117647058823529,0.137201907790143,0.651033386327504,0.2117647058823529,0.788235294117647,0.20864609603895312,0.36357131668559484,0.20864609603895312,0.7913539039610469
138529,ROTORN 1,K833721/25,2025-11-06,Borås,0,Bygglov,12.877940389845106,57.72125441939743,Borås,Borås,114592.0,86442.0,28150.0,56154.0,260591.55787489528,0.2456541468863446,0.4679631014709549,0.1854720945970011,0.3464935712504897,0.4679631014709549,0.5319656658474908,0.3706163740077737,0.5575101765981019,0.3706163740077737,0.6293836259922263
138537,MÅRDEN 1,K837804/25,2025-11-07,Tibro,0,Bygglov,14.178659015231664,58.41060045030382,Tibro,Tibro,11332.0,9522.0,1810.0,5406.0,221849.78821037768,0.1597246734909989,0.3063263041065482,0.1226415094339622,0.5708472068072512,0.3063263041065482,0.6934887162412134,0.26842540433838535,0.43921304311133424,0.26842540433838535,0.7315745956616146
138562,Ostbacken 1:1,K838234/25,2025-11-07,Mullsjö,0,Bygglov,13.881420117158155,57.97314753899207,Mullsjö,Mullsjö,7577.0,6665.0,912.0,3433.0,236673.8550877656,0.1203642602613171,0.2921642877949315,0.061170987474512,0.6463734343140111,0.2921642877949315,0.7075444217885232,0.21175341022612626,0.36765012670738473,0.21175341022612626,0.7882465897738737
138573,Bratteborg 1:9,K838176/25,2025-11-07,Svenljunga,0,Bygglov,13.219675947355745,57.46641497003952,Svenljunga,Svenljunga,10759.0,9042.0,1717.0,5145.0,213700.3903708523,0.159587322241844,0.2999028182701652,0.0184645286686102,0.6816326530612244,0.2999028182701652,0.7000971817298348,0.2682384176430437,0.4389849315471752,0.2682384176430437,0.7317615823569563
138582,GAMLA GÅSEN 4,K837805/25,2025-11-07,Värnamo,1,Rivningslov,14.0375964982169,57.18444606236049,Värnamo,Värnamo,34601.0,27396.0,7205.0,16661.0,265101.0086413688,0.208230975983353,0.3807094412100114,0.1303043034631774,0.4889862553268111,0.3807094412100114,0.6192905587899886,0.3297416732487466,0.5116033944802292,0.3297416732487466,0.6702583267512534
138583,Bränninge 8:8,K837840/25,2025-11-07,Habo,0,Bygglov,14.08019155714247,57.90723546346029,Habo,Habo,13275.0,12146.0,1129.0,4947.0,295667.450094162,0.0850470809792843,0.1948655750960177,0.1016777845158681,0.7032544976753589,0.1948655750960177,0.804932282191227,0.15562814999237484,0.2909262654564285,0.15562814999237484,0.8443718500076252
138587,TAHE 4:34,K837482/25,2025-11-07,Jönköping,0,Bygglov,14.107030051095146,57.67366027832031,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
138631,ORANGERIET 1,K837928/25,2025-11-07,Jönköping,0,Bygglov,14.1166410446167,57.77524681091309,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
138658,Furusjö 2:16,K838185/25,2025-11-07,Habo,0,Bygglov,13.966591676076254,57.92901166280111,Habo,Habo,13275.0,12146.0,1129.0,4947.0,295667.450094162,0.0850470809792843,0.1948655750960177,0.1016777845158681,0.7032544976753589,0.1948655750960177,0.804932282191227,0.15562814999237484,0.2909262654564285,0.15562814999237484,0.8443718500076252
138664,BJÄRSVED 1:191,K838195/25,2025-11-07,Gislaved,0,Bygglov,13.603917694091797,57.44651412963867,Gislaved,Gislaved,29014.0,21673.0,7341.0,13733.0,250012.70765837183,0.2530157854828703,0.3498871331828442,0.0910944440399038,0.5590184227772519,0.3498871331828442,0.6501128668171557,0.37799759555871293,0.5656241349392871,0.37799759555871293,0.6220024044412871
138679,ALABO 3:1,K837927/25,2025-11-07,Gislaved,1,Rivningslov,13.68564475666393,57.51822176846591,Gislaved,Gislaved,29014.0,21673.0,7341.0,13733.0,250012.70765837183,0.2530157854828703,0.3498871331828442,0.0910944440399038,0.5590184227772519,0.3498871331828442,0.6501128668171557,0.37799759555871293,0.5656241349392871,0.37799759555871293,0.6220024044412871
138709,KALKSTENEN 7,K837529/25,2025-11-07,Värnamo,0,Bygglov,14.082742881774902,57.15788650512695,Värnamo,Värnamo,34601.0,27396.0,7205.0,16661.0,265101.0086413688,0.208230975983353,0.3807094412100114,0.1303043034631774,0.4889862553268111,0.3807094412100114,0.6192905587899886,0.3297416732487466,0.5116033944802292,0.3297416732487466,0.6702583267512534
138710,MEJSELN 5,K837533/25,2025-11-07,Värnamo,0,Bygglov,14.024044739572624,57.20198089198063,Värnamo,Värnamo,34601.0,27396.0,7205.0,16661.0,265101.0086413688,0.208230975983353,0.3807094412100114,0.1303043034631774,0.4889862553268111,0.3807094412100114,0.6192905587899886,0.3297416732487466,0.5116033944802292,0.3297416732487466,0.6702583267512534
138744,GÅRÖ 1:180,K837924/25,2025-11-07,Gnosjö,0,Bygglov,13.73154182434082,57.35460662841797,Gnosjö,Gnosjö,9246.0,6849.0,2397.0,4196.0,253030.77006272983,0.2592472420506165,0.34628217349857,0.0464728312678741,0.6067683508102956,0.34628217349857,0.6532411820781697,0.38407621907953104,0.5722680824943451,0.38407621907953104,0.615923780920469
138764,Eket 1:19,K837649/25,2025-11-07,Habo,0,Bygglov,14.114711583055408,57.87515870782713,Habo,Habo,13275.0,12146.0,1129.0,4947.0,295667.450094162,0.0850470809792843,0.1948655750960177,0.1016777845158681,0.7032544976753589,0.1948655750960177,0.804932282191227,0.15562814999237484,0.2909262654564285,0.15562814999237484,0.8443718500076252
138777,INGESTORP 3:163,K838207/25,2025-11-07,Tranemo,0,Bygglov,13.235988703641024,57.59925096685236,Tranemo,Tranemo,11883.0,9805.0,2078.0,5604.0,233266.2627282673,0.1748716654043591,0.3079942897930049,0.020521056388294,0.6714846538187009,0.3079942897930049,0.692005710206995,0.28858313208613007,0.46352738747833816,0.28858313208613007,0.7114168679138699
138816,Triangeln 3,K842395/25,2025-11-10,Vårgårda,0,Bygglov,12.811037826538088,58.02963027954102,Vårgårda,Vårgårda,12384.0,10640.0,1744.0,5294.0,255282.9215116279,0.1408268733850129,0.2941065357007933,0.079146203248961,0.6267472610502456,0.2941065357007933,0.7058934642992066,0.24198933023522884,0.4064616653221307,0.24198933023522884,0.7580106697647712
138817,Kornet 1,K842166/25,2025-11-10,Mariestad,0,Bygglov,13.819385664803642,58.712395259312224,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
138818,Leksberg 10:12,K842174/25,2025-11-10,Mariestad,0,Bygglov,13.812587074611498,58.67773089201554,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
138838,VÅRDEN 1,K842338/25,2025-11-10,Jönköping,0,Bygglov,14.19555474044685,57.76497414954623,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
138846,FJOLNER 21,K842600/25,2025-11-10,Borås,0,Bygglov,12.941905784606934,57.72361679077149,Borås,Borås,114592.0,86442.0,28150.0,56154.0,260591.55787489528,0.2456541468863446,0.4679631014709549,0.1854720945970011,0.3464935712504897,0.4679631014709549,0.5319656658474908,0.3706163740077737,0.5575101765981019,0.3706163740077737,0.6293836259922263
138882,RESEDAN 1,K842344/25,2025-11-10,Värnamo,0,Bygglov,14.020295551845006,57.18397739955357,Värnamo,Värnamo,34601.0,27396.0,7205.0,16661.0,265101.0086413688,0.208230975983353,0.3807094412100114,0.1303043034631774,0.4889862553268111,0.3807094412100114,0.6192905587899886,0.3297416732487466,0.5116033944802292,0.3297416732487466,0.6702583267512534
138920,KÅSÖREN 1,K842319/25,2025-11-10,Värnamo,0,Bygglov,14.013689994812012,57.18099927902222,Värnamo,Värnamo,34601.0,27396.0,7205.0,16661.0,265101.0086413688,0.208230975983353,0.3807094412100114,0.1303043034631774,0.4889862553268111,0.3807094412100114,0.6192905587899886,0.3297416732487466,0.5116033944802292,0.3297416732487466,0.6702583267512534
138928,CONVALLARIA 4,K842912/25,2025-11-10,Skövde,0,Bygglov,13.868223071098328,58.4074501991272,Skövde,Skövde,57763.0,48085.0,9678.0,29562.0,275593.0474525215,0.1675466994442809,0.4455381909207767,0.1905825045666733,0.3638793045125499,0.4455381909207767,0.5544618090792234,0.27894960589921736,0.45197478284996784,0.27894960589921736,0.7210503941007826
138929,SÄTERKULLEN 2:24,K842915/25,2025-11-10,Skövde,0,Bygglov,13.931108093261718,58.43663787841797,Skövde,Skövde,57763.0,48085.0,9678.0,29562.0,275593.0474525215,0.1675466994442809,0.4455381909207767,0.1905825045666733,0.3638793045125499,0.4455381909207767,0.5544618090792234,0.27894960589921736,0.45197478284996784,0.27894960589921736,0.7210503941007826
138930,VÄRSÅS-ESBJÖRNTORP 1:26,K842916/25,2025-11-10,Skövde,0,Bygglov,14.047746276855468,58.37026519775391,Skövde,Skövde,57763.0,48085.0,9678.0,29562.0,275593.0474525215,0.1675466994442809,0.4455381909207767,0.1905825045666733,0.3638793045125499,0.4455381909207767,0.5544618090792234,0.27894960589921736,0.45197478284996784,0.27894960589921736,0.7210503941007826
138960,STENHAGEN 14,K842455/25,2025-11-10,Jönköping,0,Bygglov,14.466577911376952,58.02336044311524,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
138963,VÄLTEN 1,K842605/25,2025-11-10,Grästorp,0,Bygglov,12.692755835396904,58.33055986676897,Grästorp,Grästorp,5563.0,5142.0,421.0,2762.0,231413.75157289236,0.0756785906884774,0.2563359884141925,0.0713251267197682,0.6723388848660391,0.2563359884141925,0.7436640115858074,0.13990268319976673,0.26808598081397295,0.13990268319976673,0.8600973168002333
138976,SVANVIK 3:113,K842301/25,2025-11-10,Karlsborg,0,Bygglov,14.495505952835083,58.549092292785645,Karlsborg,Karlsborg,7061.0,6412.0,649.0,3949.0,228704.61690978616,0.09191332672426,0.328184350468473,0.1261078754114966,0.5457077741200304,0.328184350468473,0.671815649531527,0.1669305341894789,0.3069423545127855,0.1669305341894789,0.8330694658105211
138992,SÖRSKOGEN 4:1,K842748/25,2025-11-10,Skara,0,Bygglov,13.44576090032404,58.36812340129506,Skara,Skara,18654.0,15542.0,3112.0,9584.0,241061.25227833173,0.166827490082556,0.3842863105175292,0.1683013355592654,0.4474123539232053,0.3842863105175292,0.6157136894824707,0.27799215727062143,0.4508199510819752,0.27799215727062143,0.7220078427293786
138993,GÅERYD 1:30,K842770/25,2025-11-10,Värnamo,0,Bygglov,14.35657274723053,57.31353187561035,Värnamo,Värnamo,34601.0,27396.0,7205.0,16661.0,265101.0086413688,0.208230975983353,0.3807094412100114,0.1303043034631774,0.4889862553268111,0.3807094412100114,0.6192905587899886,0.3297416732487466,0.5116033944802292,0.3297416732487466,0.6702583267512534
139006,Sundsören 1:89,K846439/25,2025-11-11,Mariestad,0,Bygglov,13.87061341603597,58.78324508666992,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
139007,Bojen 12,K846543/25,2025-11-11,Mariestad,0,Bygglov,13.818931102752686,58.713979721069336,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
139009,Vänern 4,K845954/25,2025-11-11,Mariestad,0,Bygglov,13.848626136779783,58.72119665145874,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
139011,Kofoten 13,K846071/25,2025-11-11,Hjo,0,Bygglov,14.295023600260416,58.31659762064616,Hjo,Hjo,9258.0,8431.0,827.0,4536.0,228724.69215813352,0.0893281486282134,0.3368606701940034,0.0705467372134038,0.5914902998236331,0.3368606701940034,0.6620370370370371,0.16269726098173853,0.3009806423904521,0.16269726098173853,0.8373027390182615
139016,Skjutebo 1:42,K846210/25,2025-11-11,Vaggeryd,0,Bygglov,14.070186042785645,57.6191520690918,Vaggeryd,Vaggeryd,14811.0,12121.0,2690.0,6366.0,263654.1219363986,0.1816217676051583,0.3311341501727929,0.0358152686145145,0.6330505812126924,0.3311341501727929,0.668865849827207,0.2972706022742724,0.47384376117651644,0.2972706022742724,0.7027293977257276
139018,BJÖRNESTÅNGEN 5:5,K845941/25,2025-11-11,Mariestad,0,Bygglov,14.055000080781824,58.8741751278148,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
139026,Krängsberg 1:8,K846204/25,2025-11-11,Vaggeryd,0,Bygglov,14.17916727654728,57.56892644623179,Vaggeryd,Vaggeryd,14811.0,12121.0,2690.0,6366.0,263654.1219363986,0.1816217676051583,0.3311341501727929,0.0358152686145145,0.6330505812126924,0.3311341501727929,0.668865849827207,0.2972706022742724,0.47384376117651644,0.2972706022742724,0.7027293977257276
139027,Blomsterhult 1:15,K846465/25,2025-11-11,Mariestad,0,Bygglov,14.055681324005128,58.88239131164551,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
139030,Marieholm 10:1,K846571/25,2025-11-11,Mariestad,0,Bygglov,13.802449919960717,58.72869110107422,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
139031,Bofinken 12,K846193/25,2025-11-11,Vaggeryd,0,Bygglov,14.134265104929606,57.493923823038735,Vaggeryd,Vaggeryd,14811.0,12121.0,2690.0,6366.0,263654.1219363986,0.1816217676051583,0.3311341501727929,0.0358152686145145,0.6330505812126924,0.3311341501727929,0.668865849827207,0.2972706022742724,0.47384376117651644,0.2972706022742724,0.7027293977257276
139032,Hästen 5,K846200/25,2025-11-11,Vaggeryd,0,Bygglov,14.09331716809954,57.43119594029018,Vaggeryd,Vaggeryd,14811.0,12121.0,2690.0,6366.0,263654.1219363986,0.1816217676051583,0.3311341501727929,0.0358152686145145,0.6330505812126924,0.3311341501727929,0.668865849827207,0.2972706022742724,0.47384376117651644,0.2972706022742724,0.7027293977257276
139033,Körsbäret 6,K846215/25,2025-11-11,Vaggeryd,0,Bygglov,14.079567050933838,57.42692527770996,Vaggeryd,Vaggeryd,14811.0,12121.0,2690.0,6366.0,263654.1219363986,0.1816217676051583,0.3311341501727929,0.0358152686145145,0.6330505812126924,0.3311341501727929,0.668865849827207,0.2972706022742724,0.47384376117651644,0.2972706022742724,0.7027293977257276
139035,Slättevalla 1:23,K846632/25,2025-11-11,Mariestad,0,Bygglov,14.030701078687397,58.83826912471226,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
139041,SÄTER 5:5,K846723/25,2025-11-11,Skövde,0,Bygglov,13.862485283299495,58.47894046181127,Skövde,Skövde,57763.0,48085.0,9678.0,29562.0,275593.0474525215,0.1675466994442809,0.4455381909207767,0.1905825045666733,0.3638793045125499,0.4455381909207767,0.5544618090792234,0.27894960589921736,0.45197478284996784,0.27894960589921736,0.7210503941007826
139043,BOSGÅRD 1:46,K846293/25,2025-11-11,Jönköping,0,Bygglov,14.278247475624084,57.86830949783325,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
139051,BORGUNDA 9:6,K846423/25,2025-11-11,Falköping,0,Bygglov,13.800856590270996,58.29335615370009,Falköping,Falköping,32991.0,27970.0,5021.0,16264.0,232677.0543481556,0.1521930223394259,0.396458435809149,0.0910600098376783,0.5124815543531727,0.396458435809149,0.6035415641908509,0.2580606125812337,0.4264943216098972,0.2580606125812337,0.7419393874187663
139060,Sanatorieskogen 1:44,K846717/25,2025-11-11,Ulricehamn,0,Bygglov,13.437373224894204,57.78486709594726,Ulricehamn,Ulricehamn,25087.0,21606.0,3481.0,11795.0,244232.18399968112,0.138757125204289,0.3264942772361169,0.1029249682068673,0.5704959728698601,0.3264942772361169,0.6734209410767275,0.23900717081866052,0.40270087592725157,0.23900717081866052,0.7609928291813395
139079,BARNARPS-KRÅKEBO 1:61,K845949/25,2025-11-11,Jönköping,0,Bygglov,14.16306277683803,57.67223085675921,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
139107,BOLLEBYGDS PRÄSTGÅRD 1:5,K846589/25,2025-11-11,Bollebygd,0,Bygglov,12.559810025351387,57.67169461931501,Bollebygd,Bollebygd,9733.0,8717.0,1016.0,4115.0,291136.9156477962,0.1043871365457721,0.2245443499392466,0.1040097205346293,0.6714459295261239,0.2245443499392466,0.7754556500607533,0.18698092453909299,0.33461692985929437,0.18698092453909299,0.813019075460907
139140,BLADBAGGEN 1,K846232/25,2025-11-11,Gislaved,0,Bygglov,13.521753787994385,57.284499645233154,Gislaved,Gislaved,29014.0,21673.0,7341.0,13733.0,250012.70765837183,0.2530157854828703,0.3498871331828442,0.0910944440399038,0.5590184227772519,0.3498871331828442,0.6501128668171557,0.37799759555871293,0.5656241349392871,0.37799759555871293,0.6220024044412871
139157,LILJEKONVALJEN 7,K846127/25,2025-11-11,Vara,1,Rivningslov,12.952391465504965,58.26818148295085,Vara,Vara,16066.0,14144.0,1922.0,7782.0,220018.7538902029,0.1196315199800821,0.2848882035466461,0.040349524543819,0.6747622719095349,0.2848882035466461,0.7151117964533539,0.21063963881467473,0.3661901771107396,0.21063963881467473,0.7893603611853253
139158,ASPEN 9,K846128/25,2025-11-11,Vara,0,Bygglov,12.968051501682826,58.26191220964704,Vara,Vara,16066.0,14144.0,1922.0,7782.0,220018.7538902029,0.1196315199800821,0.2848882035466461,0.040349524543819,0.6747622719095349,0.2848882035466461,0.7151117964533539,0.21063963881467473,0.3661901771107396,0.21063963881467473,0.7893603611853253
139165,BANKERYDS-NYARP 1:87,K846334/25,2025-11-11,Jönköping,0,Bygglov,14.130403200785318,57.86305830213759,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
139187,BOKTRYCKAREN 16,K846344/25,2025-11-11,Falköping,0,Bygglov,13.554325103759766,58.16134389241537,Falköping,Falköping,32991.0,27970.0,5021.0,16264.0,232677.0543481556,0.1521930223394259,0.396458435809149,0.0910600098376783,0.5124815543531727,0.396458435809149,0.6035415641908509,0.2580606125812337,0.4264943216098972,0.2580606125812337,0.7419393874187663
139188,ÖVNINGSBANAN 2,K846346/25,2025-11-11,Jönköping,0,Bygglov,14.156193923950196,57.74528350830078,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
139189,VALPLATSEN 3,K846364/25,2025-11-11,Jönköping,0,Bygglov,14.254452546437582,57.78665351867676,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
139211,RAKLINJEN 1,K846478/25,2025-11-11,Borås,0,Bygglov,12.995908164978028,57.72521057128906,Borås,Borås,114592.0,86442.0,28150.0,56154.0,260591.55787489528,0.2456541468863446,0.4679631014709549,0.1854720945970011,0.3464935712504897,0.4679631014709549,0.5319656658474908,0.3706163740077737,0.5575101765981019,0.3706163740077737,0.6293836259922263
139219,RÄVESKALLA 1:647,K846518/25,2025-11-11,Borås,0,Bygglov,12.811491224500868,57.71397993299696,Borås,Borås,114592.0,86442.0,28150.0,56154.0,260591.55787489528,0.2456541468863446,0.4679631014709549,0.1854720945970011,0.3464935712504897,0.4679631014709549,0.5319656658474908,0.3706163740077737,0.5575101765981019,0.3706163740077737,0.6293836259922263
139239,LÄROVERKET 2,K846335/25,2025-11-11,Vara,0,Bygglov,12.959642706976997,58.26211064656575,Vara,Vara,16066.0,14144.0,1922.0,7782.0,220018.7538902029,0.1196315199800821,0.2848882035466461,0.040349524543819,0.6747622719095349,0.2848882035466461,0.7151117964533539,0.21063963881467473,0.3661901771107396,0.21063963881467473,0.7893603611853253
139248,RACKARUNGEN 14,K846615/25,2025-11-11,Jönköping,0,Bygglov,14.113454055786132,57.78426055908203,Jönköping,Jönköping,146161.0,116944.0,29217.0,71754.0,271589.5546691662,0.1998960050902771,0.4450901691891741,0.2118070072748557,0.3431028235359701,0.4450901691891741,0.5549098308108259,0.3198751844784502,0.500258222180168,0.3198751844784502,0.6801248155215498
139254,LINET 9,K846724/25,2025-11-11,Skövde,0,Bygglov,13.851713392469618,58.39974000718858,Skövde,Skövde,57763.0,48085.0,9678.0,29562.0,275593.0474525215,0.1675466994442809,0.4455381909207767,0.1905825045666733,0.3638793045125499,0.4455381909207767,0.5544618090792234,0.27894960589921736,0.45197478284996784,0.27894960589921736,0.7210503941007826
139266,Rådjuret 7,K850282/25,2025-11-12,Vaggeryd,0,Bygglov,14.089045017957687,57.432494163513184,Vaggeryd,Vaggeryd,14811.0,12121.0,2690.0,6366.0,263654.1219363986,0.1816217676051583,0.3311341501727929,0.0358152686145145,0.6330505812126924,0.3311341501727929,0.668865849827207,0.2972706022742724,0.47384376117651644,0.2972706022742724,0.7027293977257276
139270,LINDÖN 3,K850240/25,2025-11-12,Mariestad,0,Bygglov,13.854097747802737,58.72396240234375,Mariestad,Mariestad,24647.0,21600.0,3047.0,12981.0,231802.5642065972,0.1236255933785044,0.2821046144364841,0.2681611586164394,0.4497342269470765,0.2821046144364841,0.717895385563516,0.21668461208063428,0.3740870267817865,0.21668461208063428,0.7833153879193657
139274,Gladan 1,K850056/25,2025-11-12,Vaggeryd,0,Bygglov,14.084781805674234,57.42530377705892,Vaggeryd,Vaggeryd,14811.0,12121.0,2690.0,6366.0,263654.1219363986,0.1816217676051583,0.3311341501727929,0.0358152686145145,0.6330505812126924,0.3311341501727929,0.668865849827207,0.2972706022742724,0.47384376117651644,0.2972706022742724,0.7027293977257276
139280,Skogslund 8,K850082/25,2025-11-12,Vaggeryd,0,Bygglov,14.140904903411863,57.50103187561035,Vaggeryd,Vaggeryd,14811.0,12121.0,2690.0,6366.0,263654.1219363986,0.1816217676051583,0.3311341501727929,0.0358152686145145,0.6330505812126924,0.3311341501727929,0.668865849827207,0.2972706022742724,0.47384376117651644,0.2972706022742724,0.7027293977257276
139281,OTTERBÄCKEN 8:86,K850353/25,2025-11-12,Gullspång,0,Bygglov,14.042540864021548,58.94567777572139,Gullspång,Gullspång,5119.0,4251.0,868.0,2834.0,180573.4127759328,0.1695643680406329,0.2699364855328158,0.0776287932251234,0.6524347212420607,0.2699364855328158,0.7300635144671842,0.2816245862632274,0.4551947901734651,0.2816245862632274,0.7183754137367726
139283,Hol 11:13,K850002/25,2025-11-12,Vårgårda,0,Bygglov,12.655449534571448,57.97280404734057,Vårgårda,Vårgårda,12384.0,10640.0,1744.0,5294.0,255282.9215116279,0.1408268733850129,0.2941065357007933,0.079146203248961,0.6267472610502456,0.2941065357007933,0.7058934642992066,0.24198933023522884,0.4064616653221307,0.24198933023522884,0.7580106697647712
